System,Version,Code,Display
http://snomed.info/sct,2021-03,428575007,Hypertension secondary to kidney transplant (disorder)
http://snomed.info/sct,2021-03,429457004,Systolic essential hypertension (disorder)
http://snomed.info/sct,2021-03,461301000124109,Resistant hypertensive disorder (disorder)
http://snomed.info/sct,2021-03,46481004,Low-renin essential hypertension (disorder)
http://snomed.info/sct,2021-03,48146000,Diastolic hypertension (disorder)
http://snomed.info/sct,2021-03,48552006,Hypertension secondary to renal disease complicating AND/OR reason for care during pregnancy (disorder)
http://snomed.info/sct,2021-03,56218007,Systolic hypertension (disorder)
http://snomed.info/sct,2021-03,57684003,Parenchymal renal hypertension (disorder)
http://snomed.info/sct,2021-03,59621000,Essential hypertension (disorder)
http://snomed.info/sct,2021-03,59720008,Sustained diastolic hypertension (disorder)
http://snomed.info/sct,2021-03,65518004,Labile diastolic hypertension (disorder)
http://snomed.info/sct,2021-03,73410007,Benign secondary renovascular hypertension (disorder)
http://snomed.info/sct,2021-03,74451002,Secondary diastolic hypertension (disorder)
http://snomed.info/sct,2021-03,762463000,Diastolic hypertension co-occurrent with systolic hypertension (disorder)
http://snomed.info/sct,2021-03,78975002,Malignant essential hypertension (disorder)
http://snomed.info/sct,2021-03,89242004,Malignant secondary hypertension (disorder)
http://hl7.org/fhir/sid/icd-10-cm,2022,I10,Essential (primary) hypertension
http://hl7.org/fhir/sid/icd-10-cm,2022,I11.0,Hypertensive heart disease with heart failure
http://hl7.org/fhir/sid/icd-10-cm,2022,I11.9,Hypertensive heart disease without heart failure
http://hl7.org/fhir/sid/icd-10-cm,2022,I12.0,Hypertensive chronic kidney disease with stage 5 chronic kidney disease or end stage renal disease
http://hl7.org/fhir/sid/icd-10-cm,2022,I12.9,Hypertensive chronic kidney disease with stage 1 through stage 4 chronic kidney disease, or unspecified chronic kidney disease
http://hl7.org/fhir/sid/icd-10-cm,2022,I13.0,Hypertensive heart and chronic kidney disease with heart failure and stage 1 through stage 4 chronic kidney disease, or unspecified chronic kidney disease
http://hl7.org/fhir/sid/icd-10-cm,2022,I13.1,Hypertensive heart and chronic kidney disease without heart failure
http://hl7.org/fhir/sid/icd-10-cm,2022,I13.10,Hypertensive heart and chronic kidney disease without heart failure, with stage 1 through stage 4 chronic kidney disease, or unspecified chronic kidney disease
http://hl7.org/fhir/sid/icd-10-cm,2022,I13.11,Hypertensive heart and chronic kidney disease without heart failure, with stage 5 chronic kidney disease, or end stage renal disease
http://hl7.org/fhir/sid/icd-10-cm,2022,I13.2,Hypertensive heart and chronic kidney disease with heart failure and with stage 5 chronic kidney disease, or end stage renal disease
http://hl7.org/fhir/sid/icd-10-cm,2022,I15,Secondary hypertension
http://hl7.org/fhir/sid/icd-10-cm,2022,I15.0,Renovascular hypertension
http://hl7.org/fhir/sid/icd-10-cm,2022,I15.1,Hypertension secondary to other renal disorders
http://hl7.org/fhir/sid/icd-10-cm,2022,I15.2,Hypertension secondary to endocrine disorders
http://hl7.org/fhir/sid/icd-10-cm,2022,I15.8,Other secondary hypertension
http://hl7.org/fhir/sid/icd-10-cm,2022,I15.9,Secondary hypertension, unspecified
http://hl7.org/fhir/sid/icd-10-cm,2022,I16,Hypertensive crisis
http://hl7.org/fhir/sid/icd-10-cm,2022,I16.0,Hypertensive urgency
http://hl7.org/fhir/sid/icd-10-cm,2022,I16.1,Hypertensive emergency
http://hl7.org/fhir/sid/icd-10-cm,2022,I16.9,Hypertensive crisis, unspecified
