System,Version,Code,Display
http://snomed.info/sct,2020-09,390807002,Referral to private state registered podiatry service (procedure)
http://snomed.info/sct,2020-09,698565005,Referral by podiatric surgeon (procedure)
http://snomed.info/sct,2020-09,703975002,Private referral to podiatrist (procedure)
http://snomed.info/sct,2020-09,183542009,Referral to general surgical service (procedure)
http://snomed.info/sct,2020-09,183689004,General surgical self-referral (procedure)
http://snomed.info/sct,2020-09,183878008,Private referral to general surgeon (procedure)
http://snomed.info/sct,2020-09,306013000,Referral by general surgeon (procedure)
http://snomed.info/sct,2020-09,306232004,Referral for general surgery domiciliary visit (procedure)
http://snomed.info/sct,2020-09,308478004,Referral to general surgeon (procedure)
http://snomed.info/sct,2020-09,315232003,Referral to stop-smoking clinic (procedure)
http://snomed.info/sct,2020-09,395700008,Referral to smoking cessation advisor (procedure)
http://snomed.info/sct,2020-09,770729006,Referral for brief intervention for smoking cessation (procedure)
http://snomed.info/sct,2020-09,183568002,Refer to pain clinic (procedure)
http://snomed.info/sct,2020-09,183868005,Referral to back pain clinic (procedure)
http://snomed.info/sct,2020-09,305948002,Referral by pain management specialist (procedure)
http://snomed.info/sct,2020-09,306039002,Referral by pain management nurse (procedure)
http://snomed.info/sct,2020-09,306109009,Referral to pain management service (procedure)
http://snomed.info/sct,2020-09,306265007,Referral to pain management specialist (procedure)
http://snomed.info/sct,2020-09,306330005,Referral to pain management nurse (procedure)
http://snomed.info/sct,2020-09,307373005,Referral to acute pain service (procedure)
http://snomed.info/sct,2020-09,745233009,Referral to chronic pain management service (procedure)

